INFO:root:1770209280
INFO:root:No: 1	GFLOPS: 399.26/399.26	result: MeasureResult(costs=(0.009413022, 0.009420125, 0.009462201), error_no=0, all_cost=1.4235730171203613, timestamp=1529033544.283698)	[('compute_tile_nn', [1, 1, 1, 1]), ('compute_tile_ff', [4, 4, 2, 2]), ('compute_tile_yy', [2, 2, 7, 8]), ('compute_tile_xx', [14, 1, 4, 4]), ('compute_re', [0, 4, 8, 12, 1, 5, 9, 13, 2, 6, 10, 14, 3, 7, 11, 15]), ('compute_bind', ['fuse', 'fuse', 'fuse', 'blockIdx.z', 'blockIdx.y', 'blockIdx.x', 'vthread', 'vthread', 'vthread', 'threadIdx.z', 'threadIdx.y', 'threadIdx.x']), ('compute_tile_reduce_rc', [2, 32]), ('compute_tile_reduce_ry', [1, 3]), ('compute_tile_reduce_rx', [3, 1]), ('compute_cache_anchor', (1, 4))],,None,878985108
INFO:root:No: 12	GFLOPS: 0.00/1020.06	result: MeasureResult(costs=(TVMError('TVMCall CFunc Error:\nTraceback (most recent call last):\n  File "/home/jian/tvm/python/tvm/_ffi/_ctypes/function.py", line 54, in cfun\n    rv = local_pyfunc(*pyargs)\n  File "/home/jian/autotvm/python/autotvm/measure/measure_methods.py", line 266, in verify_pass\n    raise InstantiationError("invalid cuda kernel")\nInstantiationError: invalid cuda kernel\n',),), error_no=2, all_cost=0.026154041290283203, timestamp=1529033560.338787)	[('compute_tile_nn', [1, 1, 1, 1]), ('compute_tile_ff', [1, 2, 4, 8]), ('compute_tile_yy', [2, 7, 8, 2]), ('compute_tile_xx', [14, 4, 2, 2]), ('compute_re', [0, 4, 8, 12, 1, 5, 9, 13, 2, 6, 10, 14, 3, 7, 11, 15]), ('compute_bind', ['fuse', 'fuse', 'fuse', 'blockIdx.z', 'blockIdx.y', 'blockIdx.x', 'vthread', 'vthread', 'vthread', 'threadIdx.z', 'threadIdx.y', 'threadIdx.x']), ('compute_tile_reduce_rc', [4, 16]), ('compute_tile_reduce_ry', [1, 3]), ('compute_tile_reduce_rx', [3, 1]), ('compute_cache_anchor', (0, 2))],,None,165795744
INFO:root:No: 13	GFLOPS: 25.67/1020.06	result: MeasureResult(costs=(0.146458386, 0.146716311, 0.147003397), error_no=0, all_cost=2.2650580406188965, timestamp=1529033562.604654)	[('compute_tile_nn', [1, 1, 1, 1]), ('compute_tile_ff', [8, 2, 1, 4]), ('compute_tile_yy', [8, 2, 14, 1]), ('compute_tile_xx', [1, 8, 2, 14]), ('compute_re', [0, 4, 8, 12, 1, 5, 9, 13, 2, 6, 10, 14, 3, 7, 11, 15]), ('compute_bind', ['fuse', 'fuse', 'fuse', 'blockIdx.z', 'blockIdx.y', 'blockIdx.x', 'vthread', 'vthread', 'vthread', 'threadIdx.z', 'threadIdx.y', 'threadIdx.x']), ('compute_tile_reduce_rc', [2, 32]), ('compute_tile_reduce_ry', [1, 3]), ('compute_tile_reduce_rx', [3, 1]), ('compute_cache_anchor', (3, 5))],,None,1588243406
INFO:root:No: 14	GFLOPS: 0.00/1020.06	result: MeasureResult(costs=(TVMError('TVMCall CFunc Error:\nTraceback (most recent call last):\n  File "/home/jian/tvm/python/tvm/_ffi/_ctypes/function.py", line 54, in cfun\n    rv = local_pyfunc(*pyargs)\n  File "/home/jian/autotvm/python/autotvm/measure/measure_methods.py", line 266, in verify_pass\n    raise InstantiationError("invalid cuda kernel")\nInstantiationError: invalid cuda kernel\n',),), error_no=2, all_cost=0.021680831909179688, timestamp=1529033562.630221)	[('compute_tile_nn', [1, 1, 1, 1]), ('compute_tile_ff', [1, 4, 1, 16]), ('compute_tile_yy', [2, 16, 7, 1]), ('compute_tile_xx', [1, 112, 2, 1]), ('compute_re', [0, 4, 8, 12, 1, 5, 9, 13, 2, 6, 10, 14, 3, 7, 11, 15]), ('compute_bind', ['fuse', 'fuse', 'fuse', 'blockIdx.z', 'blockIdx.y', 'blockIdx.x', 'vthread', 'vthread', 'vthread', 'threadIdx.z', 'threadIdx.y', 'threadIdx.x']), ('compute_tile_reduce_rc', [8, 8]), ('compute_tile_reduce_ry', [3, 1]), ('compute_tile_reduce_rx', [3, 1]), ('compute_cache_anchor', (1, 4))],,None,839140084
INFO:root:No: 15	GFLOPS: 654.81/1020.06	result: MeasureResult(costs=(0.005720585, 0.005758868, 0.005773304), error_no=0, all_cost=1.0429508686065674, timestamp=1529033563.673821)	[('compute_tile_nn', [1, 1, 1, 1]), ('compute_tile_ff', [32, 1, 2, 1]), ('compute_tile_yy', [8, 7, 4, 1]), ('compute_tile_xx', [2, 2, 28, 2]), ('compute_re', [0, 4, 8, 12, 1, 5, 9, 13, 2, 6, 10, 14, 3, 7, 11, 15]), ('compute_bind', ['fuse', 'fuse', 'fuse', 'blockIdx.z', 'blockIdx.y', 'blockIdx.x', 'vthread', 'vthread', 'vthread', 'threadIdx.z', 'threadIdx.y', 'threadIdx.x']), ('compute_tile_reduce_rc', [2, 32]), ('compute_tile_reduce_ry', [1, 3]), ('compute_tile_reduce_rx', [1, 3]), ('compute_cache_anchor', (2, 4))],,None,1291664059
INFO:root:No: 16	GFLOPS: 364.80/1020.06	result: MeasureResult(costs=(0.010319095, 0.010319541, 0.010329696), error_no=0, all_cost=1.6716680526733398, timestamp=1529033565.349314)	[('compute_tile_nn', [1, 1, 1, 1]), ('compute_tile_ff', [16, 2, 2, 1]), ('compute_tile_yy', [2, 14, 8, 1]), ('compute_tile_xx', [28, 8, 1, 1]), ('compute_re', [0, 4, 8, 12, 1, 5, 9, 13, 2, 6, 10, 14, 3, 7, 11, 15]), ('compute_bind', ['fuse', 'fuse', 'fuse', 'blockIdx.z', 'blockIdx.y', 'blockIdx.x', 'vthread', 'vthread', 'vthread', 'threadIdx.z', 'threadIdx.y', 'threadIdx.x']), ('compute_tile_reduce_rc', [16, 4]), ('compute_tile_reduce_ry', [3, 1]), ('compute_tile_reduce_rx', [1, 3]), ('compute_cache_anchor', (3, 4))],,None,1483682600
INFO:root:No: 17	GFLOPS: 0.00/1020.06	result: MeasureResult(costs=(TVMError('TVMCall CFunc Error:\nTraceback (most recent call last):\n  File "/home/jian/tvm/python/tvm/_ffi/_ctypes/function.py", line 54, in cfun\n    rv = local_pyfunc(*pyargs)\n  File "/home/jian/autotvm/python/autotvm/measure/measure_methods.py", line 266, in verify_pass\n    raise InstantiationError("invalid cuda kernel")\nInstantiationError: invalid cuda kernel\n',),), error_no=2, all_cost=0.02441096305847168, timestamp=1529033565.377925)	[('compute_tile_nn', [1, 1, 1, 1]), ('compute_tile_ff', [8, 2, 2, 2]), ('compute_tile_yy', [4, 2, 14, 2]), ('compute_tile_xx', [1, 224, 1, 1]), ('compute_re', [0, 4, 8, 12, 1, 5, 9, 13, 2, 6, 10, 14, 3, 7, 11, 15]), ('compute_bind', ['fuse', 'fuse', 'fuse', 'blockIdx.z', 'blockIdx.y', 'blockIdx.x', 'vthread', 'vthread', 'vthread', 'threadIdx.z', 'threadIdx.y', 'threadIdx.x']), ('compute_tile_reduce_rc', [32, 2]), ('compute_tile_reduce_ry', [3, 1]), ('compute_tile_reduce_rx', [3, 1]), ('compute_cache_anchor', (1, 2))],,None,594499703
INFO:root:No: 18	GFLOPS: 0.00/1020.06	result: MeasureResult(costs=(TVMError('TVMCall CFunc Error:\nTraceback (most recent call last):\n  File "/home/jian/tvm/python/tvm/_ffi/_ctypes/function.py", line 54, in cfun\n    rv = local_pyfunc(*pyargs)\n  File "/home/jian/autotvm/python/autotvm/measure/measure_methods.py", line 266, in verify_pass\n    raise InstantiationError("invalid cuda kernel")\nInstantiationError: invalid cuda kernel\n',),), error_no=2, all_cost=0.027711868286132812, timestamp=1529033565.406268)	[('compute_tile_nn', [1, 1, 1, 1]), ('compute_tile_ff', [1, 1, 64, 1]), ('compute_tile_yy', [4, 7, 8, 1]), ('compute_tile_xx', [1, 8, 1, 28]), ('compute_re', [0, 4, 8, 12, 1, 5, 9, 13, 2, 6, 10, 14, 3, 7, 11, 15]), ('compute_bind', ['fuse', 'fuse', 'fuse', 'blockIdx.z', 'blockIdx.y', 'blockIdx.x', 'vthread', 'vthread', 'vthread', 'threadIdx.z', 'threadIdx.y', 'threadIdx.x']), ('compute_tile_reduce_rc', [16, 4]), ('compute_tile_reduce_ry', [1, 3]), ('compute_tile_reduce_rx', [3, 1]), ('compute_cache_anchor', (0, 4))],,None,395816679
INFO:root:No: 19	GFLOPS: 0.00/1020.06	result: MeasureResult(costs=(TVMError('TVMCall CFunc Error:\nTraceback (most recent call last):\n  File "/home/jian/tvm/python/tvm/_ffi/_ctypes/function.py", line 54, in cfun\n    rv = local_pyfunc(*pyargs)\n  File "/home/jian/autotvm/python/autotvm/measure/measure_methods.py", line 266, in verify_pass\n    raise InstantiationError("invalid cuda kernel")\nInstantiationError: invalid cuda kernel\n',),), error_no=2, all_cost=0.025068044662475586, timestamp=1529033565.432241)	[('compute_tile_nn', [1, 1, 1, 1]), ('compute_tile_ff', [1, 2, 4, 8]), ('compute_tile_yy', [2, 28, 1, 4]), ('compute_tile_xx', [2, 14, 8, 1]), ('compute_re', [0, 4, 8, 12, 1, 5, 9, 13, 2, 6, 10, 14, 3, 7, 11, 15]), ('compute_bind', ['fuse', 'fuse', 'fuse', 'blockIdx.z', 'blockIdx.y', 'blockIdx.x', 'vthread', 'vthread', 'vthread', 'threadIdx.z', 'threadIdx.y', 'threadIdx.x']), ('compute_tile_reduce_rc', [4, 16]), ('compute_tile_reduce_ry', [1, 3]), ('compute_tile_reduce_rx', [1, 3]), ('compute_cache_anchor', (1, 5))],,None,1050243504
INFO:root:No: 20	GFLOPS: 0.00/1020.06	result: MeasureResult(costs=(TVMError('TVMCall CFunc Error:\nTraceback (most recent call last):\n  File "/home/jian/tvm/python/tvm/_ffi/_ctypes/function.py", line 54, in cfun\n    rv = local_pyfunc(*pyargs)\n  File "/home/jian/autotvm/python/autotvm/measure/measure_methods.py", line 266, in verify_pass\n    raise InstantiationError("invalid cuda kernel")\nInstantiationError: invalid cuda kernel\n',),), error_no=2, all_cost=0.022838115692138672, timestamp=1529033565.455811)	[('compute_tile_nn', [1, 1, 1, 1]), ('compute_tile_ff', [8, 4, 2, 1]), ('compute_tile_yy', [1, 1, 112, 2]), ('compute_tile_xx', [1, 32, 7, 1]), ('compute_re', [0, 4, 8, 12, 1, 5, 9, 13, 2, 6, 10, 14, 3, 7, 11, 15]), ('compute_bind', ['fuse', 'fuse', 'fuse', 'blockIdx.z', 'blockIdx.y', 'blockIdx.x', 'vthread', 'vthread', 'vthread', 'threadIdx.z', 'threadIdx.y', 'threadIdx.x']), ('compute_tile_reduce_rc', [1, 64]), ('compute_tile_reduce_ry', [1, 3]), ('compute_tile_reduce_rx', [1, 3]), ('compute_cache_anchor', (0, 3))],,None,350494629
INFO:root:No: 21	GFLOPS: 0.00/1020.06	result: MeasureResult(costs=(TVMError('TVMCall CFunc Error:\nTraceback (most recent call last):\n  File "/home/jian/tvm/python/tvm/_ffi/_ctypes/function.py", line 54, in cfun\n    rv = local_pyfunc(*pyargs)\n  File "/home/jian/autotvm/python/autotvm/measure/measure_methods.py", line 266, in verify_pass\n    raise InstantiationError("invalid cuda kernel")\nInstantiationError: invalid cuda kernel\n',),), error_no=2, all_cost=0.020463943481445312, timestamp=1529033565.476915)	[('compute_tile_nn', [1, 1, 1, 1]), ('compute_tile_ff', [2, 8, 2, 2]), ('compute_tile_yy', [4, 2, 4, 7]), ('compute_tile_xx', [1, 1, 56, 4]), ('compute_re', [0, 4, 8, 12, 1, 5, 9, 13, 2, 6, 10, 14, 3, 7, 11, 15]), ('compute_bind', ['fuse', 'fuse', 'fuse', 'blockIdx.z', 'blockIdx.y', 'blockIdx.x', 'vthread', 'vthread', 'vthread', 'threadIdx.z', 'threadIdx.y', 'threadIdx.x']), ('compute_tile_reduce_rc', [2, 32]), ('compute_tile_reduce_ry', [3, 1]), ('compute_tile_reduce_rx', [1, 3]), ('compute_cache_anchor', (0, 5))],,None,554727133
INFO:root:No: 22	GFLOPS: 0.00/1020.06	result: MeasureResult(costs=(TVMError('TVMCall CFunc Error:\nTraceback (most recent call last):\n  File "/home/jian/tvm/python/tvm/_ffi/_ctypes/function.py", line 54, in cfun\n    rv = local_pyfunc(*pyargs)\n  File "/home/jian/autotvm/python/autotvm/measure/measure_methods.py", line 266, in verify_pass\n    raise InstantiationError("invalid cuda kernel")\nInstantiationError: invalid cuda kernel\n',),), error_no=2, all_cost=0.023086071014404297, timestamp=1529033565.500633)	[('compute_tile_nn', [1, 1, 1, 1]), ('compute_tile_ff', [8, 4, 1, 2]), ('compute_tile_yy', [4, 1, 56, 1]), ('compute_tile_xx', [7, 16, 2, 1]), ('compute_re', [0, 4, 8, 12, 1, 5, 9, 13, 2, 6, 10, 14, 3, 7, 11, 15]), ('compute_bind', ['fuse', 'fuse', 'fuse', 'blockIdx.z', 'blockIdx.y', 'blockIdx.x', 'vthread', 'vthread', 'vthread', 'threadIdx.z', 'threadIdx.y', 'threadIdx.x']), ('compute_tile_reduce_rc', [8, 8]), ('compute_tile_reduce_ry', [1, 3]), ('compute_tile_reduce_rx', [3, 1]), ('compute_cache_anchor', (0, 3))],,None,278519250
INFO:root:No: 23	GFLOPS: 0.00/1020.06	result: MeasureResult(costs=(TVMError('TVMCall CFunc Error:\nTraceback (most recent call last):\n  File "/home/jian/tvm/python/tvm/_ffi/_ctypes/function.py", line 54, in cfun\n    rv = local_pyfunc(*pyargs)\n  File "/home/jian/autotvm/python/autotvm/measure/measure_methods.py", line 266, in verify_pass\n    raise InstantiationError("invalid cuda kernel")\nInstantiationError: invalid cuda kernel\n',),), error_no=2, all_cost=0.0224912166595459, timestamp=1529033565.523744)	[('compute_tile_nn', [1, 1, 1, 1]), ('compute_tile_ff', [1, 2, 32, 1]), ('compute_tile_yy', [2, 1, 56, 2]), ('compute_tile_xx', [1, 1, 2, 112]), ('compute_re', [0, 4, 8, 12, 1, 5, 9, 13, 2, 6, 10, 14, 3, 7, 11, 15]), ('compute_bind', ['fuse', 'fuse', 'fuse', 'blockIdx.z', 'blockIdx.y', 'blockIdx.x', 'vthread', 'vthread', 'vthread', 'threadIdx.z', 'threadIdx.y', 'threadIdx.x']), ('compute_tile_reduce_rc', [8, 8]), ('compute_tile_reduce_ry', [3, 1]), ('compute_tile_reduce_rx', [1, 3]), ('compute_cache_anchor', (0, 3))],,None,311865230
INFO:root:No: 24	GFLOPS: 16.53/1020.06	result: MeasureResult(costs=(0.22692717, 0.227940051, 0.228458932), error_no=0, all_cost=2.7020130157470703, timestamp=1529033568.226392)	[('compute_tile_nn', [1, 1, 1, 1]), ('compute_tile_ff', [1, 4, 1, 16]), ('compute_tile_yy', [14, 1, 4, 4]), ('compute_tile_xx', [7, 1, 1, 32]), ('compute_re', [0, 4, 8, 12, 1, 5, 9, 13, 2, 6, 10, 14, 3, 7, 11, 15]), ('compute_bind', ['fuse', 'fuse', 'fuse', 'blockIdx.z', 'blockIdx.y', 'blockIdx.x', 'vthread', 'vthread', 'vthread', 'threadIdx.z', 'threadIdx.y', 'threadIdx.x']), ('compute_tile_reduce_rc', [16, 4]), ('compute_tile_reduce_ry', [1, 3]), ('compute_tile_reduce_rx', [1, 3]), ('compute_cache_anchor', (0, 5))],,None,572976340
INFO:root:No: 25	GFLOPS: 0.00/1020.06	result: MeasureResult(costs=(TVMError('TVMCall CFunc Error:\nTraceback (most recent call last):\n  File "/home/jian/tvm/python/tvm/_ffi/_ctypes/function.py", line 54, in cfun\n    rv = local_pyfunc(*pyargs)\n  File "/home/jian/autotvm/python/autotvm/measure/measure_methods.py", line 266, in verify_pass\n    raise InstantiationError("invalid cuda kernel")\nInstantiationError: invalid cuda kernel\n',),), error_no=2, all_cost=0.02979898452758789, timestamp=1529033568.261837)	[('compute_tile_nn', [1, 1, 1, 1]), ('compute_tile_ff', [4, 1, 8, 2]), ('compute_tile_yy', [8, 1, 14, 2]), ('compute_tile_xx', [1, 8, 14, 2]), ('compute_re', [0, 4, 8, 12, 1, 5, 9, 13, 2, 6, 10, 14, 3, 7, 11, 15]), ('compute_bind', ['fuse', 'fuse', 'fuse', 'blockIdx.z', 'blockIdx.y', 'blockIdx.x', 'vthread', 'vthread', 'vthread', 'threadIdx.z', 'threadIdx.y', 'threadIdx.x']), ('compute_tile_reduce_rc', [4, 16]), ('compute_tile_reduce_ry', [1, 3]), ('compute_tile_reduce_rx', [3, 1]), ('compute_cache_anchor', (1, 5))],,None,992345131
